# Undirected graph: ../../data/output/dblp.ungraph.txt
# DBLP
# Nodes: 317080 Edges: 1049866
# FromNodeId	ToNodeId
189518	191495
189518	268222
189519	197579
189519	202206
189519	218883
189519	246611
189519	268222
189519	284829
189519	316821
189519	339514
189519	351832
189519	363648
189519	363650
189519	392625
189519	420763
189524	189525
189525	245450
189525	311545
189525	314479
189525	360910
189525	360911
189525	394473
189525	420189
189525	420190
189530	197845
189534	189535
189534	231540
189534	245463
189536	191632
189536	195464
189536	257274
189536	267276
189536	318183
189536	354231
189536	397851
189537	189538
189538	239666
189538	245191
189538	255856
189538	291933
189538	317308
189539	194345
189539	266456
189542	192847
189542	211835
189542	211836
189542	227304
189542	237038
189542	282004
189542	296566
189542	396270
189542	411652
189543	193614
189543	237543
189544	201120
189544	333689
189544	333690
189545	189546
189545	189547
189545	189548
189545	189549
189545	196118
189546	189547
189546	189548
189546	189549
189546	196118
189547	189548
189547	189549
189547	196118
189547	302224
189547	302225
189548	189549
189548	196118
189549	196118
189550	189551
189550	231226
189550	261453
189550	287832
189550	307138
189550	307792
189550	339276
189551	297784
189551	422865
189552	190092
189552	213898
189552	256459
189552	319454
189552	335653
189556	189557
189556	210815
189556	210816
189556	210817
189556	216845
189557	208585
189557	212699
189557	229078
189557	254328
189558	199545
189558	202822
189560	190007
189562	198075
189562	200224
189562	203761
189562	223644
189562	246926
189562	250093
189562	250094
189562	276544
189564	198743
189564	208920
189566	218015
189574	201907
189576	195596
189577	189578
189577	189579
189578	189579
189580	189581
189581	193260
189581	196023
189581	212733
189581	217409
189581	217410
189584	192152
189585	189586
189590	189591
189590	189592
189591	189592
189593	216756
189593	298439
189593	319724
189593	333753
189593	333754
189594	189595
189594	196836
189594	196837
189594	361895
189594	361896
189595	196836
189595	196837
189597	264588
189597	349484
189597	373070
189600	299647
189600	311078
189600	317188
189604	189605
189606	189607
189610	193091
189610	225555
189610	319455
189610	319456
189610	422618
189610	422619
189611	196690
189611	196691
189611	269560
189611	369306
189613	207160
189614	252814
189616	198569
189619	189620
189619	189621
189620	189621
189621	200630
189621	220380
189621	271328
189621	313083
189622	247656
189624	200242
189624	205082
189624	234642
189625	189626
189625	189627
189625	189628
189625	189629
189625	189630
189625	189631
189625	189632
189625	189633
189625	206370
189625	206372
189625	206374
189625	210724
189625	210725
189625	212779
189625	231920
189625	231921
189625	232253
189625	238150
189625	238151
189625	238152
189625	238153
189625	259292
189625	262669
189625	263496
189625	266571
189625	266572
189625	266573
189625	266574
189625	266575
189625	266576
189625	266577
189625	289231
189625	289232
189625	289233
189625	297914
189625	322876
189625	322877
189625	322878
189625	322879
189625	322880
189625	325495
189625	325496
189625	325497
189625	329666
189625	329894
189625	333804
189625	333805
189625	363835
189625	367800
189625	375729
189626	189627
189626	189628
189626	189629
189626	189630
189626	189631
189626	189632
189626	189633
189626	206370
189626	206372
189626	206374
189626	210724
189626	210725
189626	212779
189627	189628
189627	189629
189627	189630
189627	189631
189627	189632
189627	189633
189627	206370
189627	206372
189627	206374
189627	210724
189627	210725
189627	212779
189628	189629
189628	189630
189628	189631
189628	189632
189628	189633
189628	206370
189628	206372
189628	206374
189628	210724
189628	210725
189628	212779
189628	231920
189628	231921
189628	232253
189628	238150
189628	238151
189628	238152
189628	238153
189628	259292
189628	262669
189628	263496
189628	266575
189628	266577
189628	289231
189628	289232
189628	289233
189628	322876
189628	322877
189628	322878
189628	322879
189628	322880
189628	329666
189628	329894
189628	333804
189628	333805
189628	363835
189628	367800
189628	411433
189628	411434
189628	411435
189628	411436
189629	189630
189629	189631
189629	189632
189629	189633
189629	206370
189629	206372
189629	206374
189629	210724
189629	210725
189629	212779
189629	231920
189629	231921
189629	232253
189629	238150
189629	238151
189629	238152
189629	238153
189629	259292
189629	262669
189629	263496
189629	266571
189629	266575
189629	266576
189629	266577
189629	289231
189629	289232
189629	289233
189629	322876
189629	322877
189629	322878
189629	322879
189629	322880
189629	329894
189629	363835
189629	367800
189630	189631
189630	189632
189630	189633
189630	189757
189630	191731
189630	206370
189630	206371
189630	206372
189630	206373
189630	206374
189630	206375
189630	210724
189630	210725
189630	212779
189630	231920
189630	231921
189630	232253
189630	238150
189630	238151
189630	238152
189630	238153
189630	259292
189630	262669
189630	263496
189630	266571
189630	266575
189630	266576
189630	266577
189630	289231
189630	289232
189630	289233
189630	322876
189630	322877
189630	322878
189630	322879
189630	322880
189630	329666
189630	329894
189630	363835
189630	367800
189630	375729
189631	189632
189631	189633
189631	206370
189631	206372
189631	206374
189631	210724
189631	210725
189631	212779
189632	189633
189632	206370
189632	206372
189632	206374
189632	210724
189632	210725
189632	212779
189636	189637
189636	191861
189636	191862
189636	243554
189636	252812
189636	288957
189636	294206
189636	297613
189636	310509
189636	322502
189636	322503
189636	322506
189636	375331
189637	191861
189637	191862
189637	226979
189637	243554
189637	275474
189638	201672
189643	196035
189643	229060
189643	287016
189643	310682
189643	319738
189643	328444
189643	329849
189643	333849
189643	333850
189643	333851
189643	338379
189643	375759
189643	382533
189643	387224
189643	403869
189643	403870
189643	407743
189643	407744
189643	415932
189645	246790
189645	333249
189646	194770
189647	212760
189647	297939
189647	297940
189647	326827
189648	189649
189650	196043
189650	206330
189651	193444
189651	197252
189651	238161
189651	238162
189651	238163
189651	247389
189651	253672
189651	266601
189651	280613
189651	289125
189651	291540
189651	292892
189651	297930
189651	311523
189651	333857
189653	213462
189654	189655
189654	201993
189655	201993
189657	212879
189657	216858
189657	227331
189657	245959
189657	259478
189657	259479
189657	259481
189657	297954
189657	370437
189657	370438
189657	396695
189658	305131
189658	411739
189658	422846
189659	189660
189659	189661
189659	200520
189660	189661
189660	200520
189661	200520
189666	189667
189670	196795
189670	196796
189670	200605
189670	205332
189672	198692
189672	211932
189672	238221
189672	311790
189677	209383
189677	219838
189677	219839
189681	275227
189681	278717
189681	333905
189681	344378
189682	189683
189682	191797
189682	200053
189682	269986
189682	292611
189682	331124
189682	375824
189682	384269
189683	191797
189683	200053
189684	189685
189684	189686
189685	189686
189685	278321
189685	278322
189685	284036
189685	285408
189685	310469
189689	208950
189689	233845
189689	326825
189693	303618
189694	195015
189695	195732
189696	195856
189700	189701
189700	189833
189700	189834
189700	189835
189700	189836
189700	189837
189700	266682
189701	297956
189701	419567
189702	213765
189702	258394
189702	261240
189702	261241
189702	395943
189703	189773
189706	196803
189706	226737
189706	233633
189706	259392
189706	270889
189706	270890
189706	298238
189706	322895
189706	333942
189706	364832
189706	364833
189706	367801
189706	367802
189706	411792
189706	411793
189707	242386
189707	266691
189707	278968
189707	294537
189707	381031
189707	383936
189707	383937
189709	189710
189709	224805
189711	189712
189711	228662
189711	241985
189712	228662
189712	241985
189713	189714
189720	189721
189720	238279
189720	266708
189720	297589
189721	238279
189721	238368
189721	282252
189721	285988
189721	285989
189721	297589
189721	313787
189721	413240
189722	225545
189722	347576
189722	417562
189724	190829
189724	190830
189724	202087
189725	191988
189726	192747
189727	189728
189730	193496
189730	196502
189730	197993
189732	189733
189732	189734
189732	189735
189732	189736
189732	189737
189732	189738
189732	189739
189732	189740
189732	189741
189733	189734
189733	189735
189733	189736
189733	189737
189733	189738
189733	189739
189733	189740
189733	189741
189734	189735
189734	189736
189734	189737
189734	189738
189734	189739
189734	189740
189734	189741
189735	189736
189735	189737
189735	189738
189735	189739
189735	189740
189735	189741
189736	189737
189736	189738
189736	189739
189736	189740
189736	189741
189737	189738
189737	189739
189737	189740
189737	189741
189737	231901
189737	348377
189738	189739
189738	189740
189738	189741
189738	380654
189739	189740
189739	189741
189740	189741
189740	214523
189740	222183
189740	225403
189740	359934
189740	359935
189740	359936
189740	359937
189742	335308
189742	375940
189742	375941
189744	232755
189744	375032
189745	207369
189745	240293
189746	196620
189746	201420
189746	210287
189746	216633
189746	224332
189746	229270
189746	235317
189746	238296
189746	257199
189746	258460
189746	258546
189746	284463
189746	295190
189746	295572
189746	346249
189746	365256
189746	365257
189748	191967
189748	232326
189748	245377
189748	290384
189748	302851
189748	313418
189749	196671
189750	189751
189750	322221
189750	344193
189752	238301
189752	238302
189752	238303
189752	238304
189753	197861
189753	251413
189757	191731
189757	206370
189757	206371
189757	206373
189757	206375
189758	200629
189759	195581
189759	195582
189759	201999
189759	204420
189759	226581
189759	226737
189761	210401
189761	234050
189761	236515
189761	243438
189761	258942
189761	263853
189761	375965
189761	375967
189761	405791
189761	405792
189761	405793
189761	409155
189762	333878
189762	337105
189762	349126
189762	363499
189762	363502
189762	363503
189762	368172
189762	375800
189763	190335
189764	233464
189764	233465
189764	233897
189764	236297
189764	236298
189765	203347
189765	203720
189765	209304
189765	211382
189765	220236
189765	221111
189765	234200
189765	238013
189765	246227
189765	253823
189765	260122
189765	273689
189765	284333
189765	306544
189765	345428
189765	356262
189765	375521
189765	417739
189765	418320
189766	189767
189766	241885
189768	245351
189769	237203
189771	189772
189774	189776
189774	238327
189774	238328
189774	238329
189775	189776
189776	284497
189777	189778
189777	227108
189777	264407
189777	307272
189780	200657
189782	189783
189782	292522
189782	346465
189782	380636
189783	354992
189783	379621
189783	379622
189785	195605
189785	196621
189785	245536
189790	306453
189791	207348
189791	238355
189791	238356
189791	290029
189794	238496
189794	238497
189794	238498
189794	256006
189794	262216
189794	262217
189794	262218
189794	265777
189794	265778
189794	265779
189794	279399
189794	281144
189794	283358
189794	318456
189794	318457
189794	350030
189794	408330
189794	408331
189794	408332
189795	204250
189799	191387
189800	193857
189800	199570
189800	199572
189800	199573
189800	204076
189801	199908
189802	201239
189807	201942
189807	227842
189807	242766
189807	242767
189807	246999
189807	298228
189807	298267
189807	345620
189807	394367
189807	395677
189807	395678
189809	189810
189809	198756
189809	218383
189809	220103
189811	207271
189811	293338
189811	360167
189813	363066
189814	189815
189814	195309
189814	219021
189814	219022
189814	219023
189814	219122
189814	219123
189814	231612
189815	195309
189815	219021
189815	219022
189815	219023
189815	219122
189815	219123
189815	260803
189815	305547
189815	318751
189815	318752
189815	318753
189815	318754
189815	318799
189815	319162
189815	319163
189815	319164
189815	319165
189815	319166
189815	319167
189815	319168
189815	319169
189815	319284
189815	319285
189815	319303
189815	319304
189815	344002
189815	346240
189815	355787
189815	355795
189815	358022
189815	359915
189815	359916
189815	381308
189816	193091
189816	195203
189816	214648
189816	236684
189816	315830
189818	196667
189818	250478
189818	295795
189818	295796
189821	202939
189821	237577
189821	331525
189822	203031
189826	196030
189828	189829
189828	189830
189829	189830
189831	192004
189831	236567
189831	251602
189831	264821
189831	264854
189831	265228
189831	321884
189831	338065
189831	363823
189831	376043
189833	189834
189833	189835
189833	189836
189833	189837
189833	266682
189834	189835
189834	189836
189834	189837
189835	189836
189835	189837
189836	189837
189837	199830
189837	211815
189837	292819
189837	315216
189838	189839
189838	193270
189838	203081
189838	281537
189838	298280
189838	353907
189839	193270
189839	203081
189841	238449
189841	266861
189842	202933
189843	189844
189843	202933
189844	202933
189847	189848
189848	189880
189850	189851
189854	189855
189854	189856
189854	189857
189854	192103
189854	192104
189854	244966
189855	189856
189855	189857
189855	192103
189855	192104
189856	189857
189856	192103
189856	192104
189857	192103
189857	192104
189857	207894
189857	207895
189857	207896
189857	207897
189857	207898
189857	207899
189857	207900
189857	320939
189857	320940
189857	320941
189857	320942
189857	348452
189857	352715
189858	189859
189858	189860
189859	189860
189861	298295
189864	232627
189864	253633
189864	301634
189864	365873
189864	365874
189864	365875
189864	376178
189864	380324
189864	380325
189865	197816
189865	238058
189865	288573
189865	309413
189865	329634
189865	404442
189865	404443
189865	408961
189865	411922
189866	233854
189866	233855
189867	194852
189867	205918
189869	189870
189871	189872
189871	191769
189871	256381
189871	291037
189871	291038
189871	291039
189871	374347
189871	376185
189871	411926
189871	417379
189874	200635
189876	189877
189876	202847
189877	202847
189878	201935
189879	189882
189880	290282
189880	290283
189880	297811
189880	323913
189880	323914
189880	345322
189880	345323
189880	345324
189880	345325
189881	206397
189881	376193
189883	192651
189885	200646
189885	304329
189887	201837
189887	205060
189887	262160
189887	353261
189887	360889
189887	360890
189888	216800
189888	220679
189888	229060
189888	232658
189888	235506
189888	241188
189888	245572
189888	263516
189888	285417
189888	291480
189888	297517
189888	298329
189889	330669
189890	189891
189890	213040
189890	220706
189890	366536
189890	376210
189890	376211
189890	389770
189892	189893
189892	189894
189892	200809
189893	189894
189893	200809
189894	200809
189896	225981
189896	231396
189896	422702
189898	189899
189898	189900
189899	189900
189900	205069
189900	210383
189900	210656
189900	214602
189900	214603
189900	216616
189900	216915
189900	222198
189900	222416
189901	194878
189901	217375
189901	232177
189901	238509
189901	240889
189901	266904
189901	325031
189901	325860
189901	325861
189901	325862
189901	325863
189901	325864
189901	325865
189901	340191
189901	340835
189902	189903
189903	274152
189904	189905
189909	237296
189910	189911
189910	203023
189911	203023
189911	234719
189911	234721
189911	293543
189913	199353
189913	213065
189913	213066
189915	189916
189917	234033
189917	258815
189917	260340
189917	260342
189917	260343
189917	266929
189917	310885
189918	201411
189919	213077
189919	213078
189919	266930
189919	324274
189919	329673
189919	400332
189922	189923
189923	193676
189923	229575
189924	189925
189924	198487
189925	198487
189926	189927
189926	189928
189926	200015
189927	189928
189927	200015
189928	200015
189929	197111
189934	189935
189934	232202
189935	198071
189935	213767
189935	219543
189936	189937
189936	189938
189936	199061
189937	189938
189937	199061
189938	199061
189941	189942
189943	189944
189943	189945
189943	238198
189943	266092
189943	304586
189943	304587
189944	189945
189944	251250
189945	249961
189945	394029
189946	189947
189946	189948
189946	208865
189946	208866
189946	208867
189946	209584
189946	221543
189946	254360
189947	208866
189947	208867
189947	212281
189947	212282
189947	216325
189947	216326
189947	216327
189947	216328
189947	216329
189947	216330
189947	219558
189947	220208
189948	209584
189948	221543
189948	254360
189949	189950
189949	189951
189949	197383
189950	189951
189950	197383
189951	197383
189951	237518
189951	252908
189951	324887
189951	338797
189951	424728
189954	189955
189957	189958
189961	190628
189961	238556
189961	253076
189961	266964
189963	193610
189965	213152
189965	259941
189965	266973
189965	303071
189966	202559
189967	264586
189967	333977
189967	334312
189967	369544
189967	369560
189967	387510
189967	411995
189968	189969
189968	189970
189968	189971
189968	189972
189968	213118
189968	238573
189968	252215
189969	189971
189970	189972
189971	229324
189971	229325
189971	238573
189971	252215
189975	197409
189975	206643
189975	267945
189975	267946
189977	205239
189977	278574
189977	308057
189977	322086
189978	206197
189978	219548
189978	264515
189978	290607
189978	292409
189979	189980
189979	189981
189979	189982
189980	189981
189980	189982
189981	189982
189985	189986
189985	189987
189985	191804
189986	189987
189986	191804
189987	191804
189988	189989
189989	253715
189989	254205
189991	189992
189991	194848
189991	209391
189991	214442
189991	222065
189991	235724
189991	238583
189991	247608
189991	261633
189991	263538
189991	263739
189991	263740
189991	264340
189991	266991
189991	266992
189991	266993
189991	266994
189991	270380
189991	275612
189991	286954
189991	287391
189991	293006
189991	295193
189991	298459
189991	298460
189991	298461
189991	298462
189991	298463
189991	298464
189991	298766
189991	301330
189991	316041
189991	319945
189991	320580
189991	334333
189991	334334
189991	334335
189991	334336
189991	345464
189991	345591
189991	352119
189991	352883
189991	356484
189991	358647
189991	371441
189991	376369
189991	376370
189991	376371
189991	390981
189991	406003
189991	412013
189991	416440
189991	416441
189991	425955
189993	189995
189993	195845
189993	196891
189993	196892
189993	246513
189993	305705
189993	308257
189993	344770
189993	345311
189993	362092
189993	376375
189993	392580
189993	394202
189994	189995
189994	194957
189995	194957
189995	195845
189995	196891
189995	196892
189995	305705
189995	305706
189995	345311
189995	350596
189995	390031
189996	189997
189996	191208
189996	208143
189996	291112
189996	293595
189996	294635
189996	298465
189996	298466
189996	298467
189996	298468
189996	298469
189998	189999
189998	312647
190000	190001
190002	190003
190002	190004
190002	266999
190006	353051
190008	261944
190008	289006
190008	298479
190012	190141
190015	190016
190016	218406
190016	238881
190016	249175
190016	298774
190016	298775
190016	303919
190023	191013
190023	195860
190024	394837
190025	197485
190027	190028
190028	195984
190030	203882
190030	220169
190030	238655
190030	241874
190030	244104
190030	246291
190030	255389
190030	273139
190030	337757
190030	354620
190030	376490
190030	385367
190030	388685
190032	190878
190032	202837
190033	206538
190033	213178
190033	266148
190033	312272
190033	315310
190033	409981
190033	409982
190039	190041
190039	235972
190039	376511
190039	387595
190039	397908
190040	212580
190040	212581
190040	334445
190041	235972
190044	202450
190046	238672
190046	272411
190047	244168
190047	414448
190047	414449
190048	268972
190048	327724
190051	219495
190053	264750
190053	273186
190056	297464
190056	376561
190056	376562
190056	394852
190058	190059
190059	226087
190059	226088
190060	190061
190062	190063
190066	190067
190066	201351
190067	201351
190067	211793
190067	333309
190067	375200
190067	411443
190067	421089
190069	190070
190069	205068
190069	256575
190069	257289
190069	285739
190069	292501
190069	309561
190069	423211
190070	257289
190070	285739
190070	292501
190070	309561
190072	190073
190074	195831
190074	195832
190074	197051
190075	190077
190080	190081
190083	190084
190083	190093
190083	194966
190083	209945
190083	218810
190083	255808
190083	331643
190083	405694
190083	405695
190083	405696
190083	405697
190083	411085
190086	199494
190087	190088
190087	190089
190087	190090
190087	190091
190087	267191
190088	190089
190088	190090
190088	190091
190088	258121
190088	267191
190089	190090
190089	190091
190089	258121
190090	190091
190090	267191
190091	267191
190093	191602
190093	191603
190093	194966
190093	218810
190093	224796
190093	255807
190093	255808
190093	255809
190093	267468
190093	267469
190093	269258
190093	269259
190093	298950
190093	298951
190093	331643
190093	335965
190093	366354
190093	405694
190093	405695
190093	405696
190093	405697
190093	411085
190094	190095
190096	238763
190099	250179
190099	250180
190099	276043
190103	204318
190103	205204
190103	205205
190103	205206
190103	205207
190103	206358
190103	225603
190103	288872
190103	288873
190103	292120
190106	238777
190106	306402
190106	346764
190106	346765
190107	190108
190107	197054
190108	197054
190110	198979
190110	250213
190110	280955
190113	190114
190113	190115
190113	190116
190114	190115
190114	190116
190114	190315
190114	206249
190114	207295
190114	207296
190114	207297
190114	208947
190114	208948
190115	190116
190116	207297
190116	208947
190116	233860
190116	249546
190128	334623
190128	368174
190128	376721
190128	376722
190133	250198
190133	327506
190133	368877
190133	368878
190135	190136
190136	208218
190136	397259
190137	231838
190137	231839
190137	234643
190137	238039
190137	238807
190137	238808
190137	248482
190137	262086
190137	272726
190137	276012
190137	276845
190137	276846
190137	290224
190137	291316
190137	295183
190137	297464
190137	297908
190137	297909
190137	315046
190137	325527
190137	325528
190137	325529
190137	325530
190137	325531
190137	332269
190137	334634
190137	351608
190137	365995
190137	369053
190137	375724
190137	376728
190137	376729
190137	376730
190137	409766
190137	412196
190137	412197
190138	190139
190139	195555
190139	199582
190139	217268
190140	190490
190142	207676
190142	238819
190142	238820
190142	282215
190142	326843
190142	326844
190142	326845
190142	334568
190142	343473
190142	343474
190142	369578
190142	369579
190142	369580
190142	369581
190142	369582
190143	190144
190143	190145
190144	190145
190146	190147
190146	190148
190147	190148
190149	197134
190149	264244
190149	273224
190149	318101
190149	355650
190150	190873
190153	190154
190153	190155
190153	190156
190153	190157
190154	190155
190154	190156
190154	190157
190154	295585
190154	328073
190154	350752
190154	423737
190155	190156
190155	190157
190155	311966
190155	399019
190156	190157
190156	295585
190156	328073
190156	350752
190156	423737
190159	203485
190163	202508
190163	238844
190163	263077
190163	382504
190163	398755
190164	253847
190164	313059
190164	365600
190165	214744
190165	214745
190165	240387
190165	240388
190165	242199
190165	263474
190165	266987
190165	344981
190165	375240
190166	198555
190166	226397
190166	298722
190166	349136
190170	190171
190170	199128
190170	203905
190170	238849
190170	238850
190170	376787
190170	376788
190170	403067
190170	412246
190170	423269
190171	199128
190171	320351
190171	320355
190171	320451
190171	388929
190175	238852
190175	254308
190175	345279
190175	373955
190180	197411
190181	193729
190181	240411
190181	241802
190181	246093
190181	254603
190181	258980
190181	264551
190181	267285
190181	272093
190181	279932
190181	303326
190181	308963
190181	334712
190182	190183
190182	190184
190182	229099
190182	267286
190183	190184
190183	238290
190183	266446
190188	212396
190189	200555
190189	238885
190190	190191
190190	190192
190191	190192
190193	206838
190193	227881
190193	238784
190193	238893
190193	245384
190193	326883
190194	190195
190194	190196
190195	190196
190195	200726
190195	238493
190195	269866
190195	333843
190195	333844
190195	338195
190196	190503
190196	201157
190196	230652
190196	231861
190196	231862
190196	267706
190196	345107
190202	190203
190202	202940
190202	234625
190202	234626
190202	258259
190202	258260
190202	258262
190202	351265
190202	355356
190202	394887
190202	401949
190206	197969
190206	199446
190206	199808
190211	190212
190212	231615
190213	235080
190213	408928
190214	272156
190216	256128
190216	267348
190216	267349
190216	267350
190216	267351
190216	381789
190216	391645
190217	201506
190217	254861
190219	196853
190219	196854
190219	196855
190219	215987
190220	201461
190220	245896
190223	190224
190223	190225
190223	200732
190224	190225
190225	200732
190225	384629
190225	384825
190227	190228
190227	190229
190227	190467
190228	190229
190228	190467
190228	199174
190229	190467
190229	199174
190229	213640
190229	230019
190230	190390
190230	232070
190230	246104
190230	251947
190230	267372
190230	267373
190230	267374
190230	267375
190230	267376
190230	273848
190230	281136
190230	281137
190230	284457
190230	412348
190230	412349
190231	190232
190231	190233
190231	343585
190231	372891
190231	372892
190231	372893
190231	372894
190231	372895
190231	376981
190231	382271
190231	398039
190232	190233
190234	213386
190235	191553
190235	192748
190235	193626
190235	207017
190235	207018
190235	207019
190235	207020
190235	207021
190235	207022
190235	207695
190235	217715
190235	217716
190235	227947
190235	237944
190235	237945
190235	237946
190235	237947
190236	190237
190236	212664
190236	238204
190236	242481
190236	266756
190236	271314
190236	303053
190238	221083
190239	192909
190239	195851
190239	212977
190239	267061
190239	267387
190239	298881
190239	314747
190239	344314
190241	267512
190244	190979
190244	213404
190244	217369
190244	232783
190244	238983
190244	238984
190244	243195
190246	199973
190248	266299
190248	326017
190249	194220
190256	209652
190256	281092
190256	334887
190256	334888
190256	334889
190256	343591
190257	206556
190257	215491
190257	219789
190258	190259
190258	202913
190259	202913
190260	190261
190260	190262
190260	190378
190260	190380
190260	190381
190260	203206
190260	209737
190260	213553
190260	238997
190261	190262
190261	190378
190261	190380
190261	203206
190262	190378
190262	190380
190262	203206
190263	192880
190265	213419
190268	190269
190272	190273
190272	190274
190272	190275
190273	190274
190273	190275
190273	254621
190273	300206
190273	300207
190274	190275
190275	300206
190275	300207
190276	284715
190278	190279
190281	190282
190281	190283
190281	190284
190281	192287
190281	195700
190282	192287
190282	195700
190285	203705
190285	223920
190285	245648
190285	297538
190285	297539
190285	297540
190285	297541
190285	297542
190285	306603
190288	195777
190288	206184
190288	228906
190288	373129
190289	190290
190289	190291
190289	190292
190289	190293
190289	190294
190289	204360
190289	204361
190289	204362
190289	231761
190289	231762
190289	231763
190289	233986
190289	239014
190289	239015
190289	239016
190289	267436
190289	267437
190289	267438
190289	267439
190289	267440
190289	327074
190289	357465
190289	370167
190289	370168
190290	190291
190290	190292
190290	190293
190290	190294
190291	190292
190291	190293
190291	190294
190291	190783
190291	196037
190291	196799
190291	212938
190291	231708
190291	231957
190291	233373
190291	234638
190291	246883
190291	246884
190291	253015
190291	258144
190291	262387
190291	283405
190291	295995
190291	326394
190291	333476
190291	334056
190291	334058
190291	367693
190291	367694
190291	373287
190291	373288
190291	376036
190291	380811
190292	190293
190292	190294
190292	196037
190292	196799
190292	212938
190292	231708
190292	231957
190292	233373
190292	234638
190292	246883
190292	246884
190292	253015
190292	258144
190292	283405
190292	295995
190292	298200
190292	298201
190292	326394
190292	333476
190292	334056
190292	334057
190292	367693
190292	367694
190292	373287
190292	373288
190292	376036
190292	376037
190292	380811
190293	190294
190293	196037
190293	196799
190293	231957
190293	234638
190293	246883
190293	246884
190293	253015
190293	262387
190294	235123
190294	240360
190294	240361
190294	263883
190294	286244
190294	286245
190294	301341
190294	373007
190294	375427
190294	380244
190295	190296
190297	190298
190297	204455
190299	192468
190299	192469
190299	221561
190304	190305
190304	190306
190304	309527
190305	190306
190308	197822
190308	213773
190308	220214
190308	234843
190308	236123
190308	243558
190308	243559
190308	269962
190308	276190
190308	327667
190308	362880
190308	369922
190308	408716
190308	412782
190308	412783
190308	412784
190308	412785
190309	236400
190309	346121
190310	201062
190312	190313
190312	305530
190315	190316
190315	206249
190315	220082
190315	230396
190315	236710
190315	239051
190315	259090
190315	265442
190315	265443
190315	364887
190315	406115
190315	410471
190315	410472
190315	410473
190315	412415
190316	220082
190316	239971
190316	239972
190318	278504
190318	290283
190318	298970
190318	309894
190318	309895
190318	309896
190318	316293
190318	336135
190318	345325
190318	382648
190318	392190
190318	400495
190318	407564
190319	190320
190319	200641
190320	200641
190321	242657
190321	281126
190321	286155
190321	293154
190321	389259
190322	190323
190324	190325
190324	213485
190324	227179
190325	198223
190325	199562
190325	213470
190325	218828
190325	218829
190325	227178
190325	253557
190325	267496
190325	279435
190325	299025
190325	307486
190325	307487
190325	330611
190325	334288
190325	334290
190325	334291
190325	350493
190325	358320
190325	381914
190325	421155
190325	422536
190329	215391
190329	224069
190330	192355
190330	202879
190330	207980
190330	213494
190330	240598
190330	258004
190330	267499
190332	197931
190333	197562
190333	197563
190335	267517
190335	334992
190337	252660
190338	234216
190340	191858
190340	271894
190340	271895
190341	190342
190341	190343
190341	248095
190341	298802
190341	302726
190341	377168
190342	190343
190342	197205
190342	261935
190344	200252
190344	261947
190344	307112
190344	352393
190344	352394
190346	220272
190346	238205
190346	267873
190346	269515
190346	299022
190346	299023
190346	327430
190346	334372
190346	334373
190346	335001
190346	335002
190346	335011
190346	335013
190346	337680
190346	340212
190346	345562
190346	345744
190346	349442
190346	349443
190346	354574
190346	358302
190346	395990
190347	190348
190349	190350
190349	203572
190349	224597
190349	228381
190349	238791
190349	238792
190349	250682
190349	256029
190349	364658
190349	364775
190350	203572
190352	196847
190352	197242
190354	200895
190354	200896
190359	204421
190359	269236
190359	273877
190359	377206
190360	343620
190362	192172
190362	192174
190362	231743
190362	260338
190362	277439
190362	360570
190363	190364
190363	197590
190364	197590
190365	200008
190365	200009
190365	305846
190365	335069
190367	193892
190367	200072
190367	239105
190367	254041
190368	199210
190368	231730
190368	231731
190368	233451
190368	233452
190368	233453
190368	262666
190369	191415
190369	191416
190372	231757
190372	231758
190374	190375
190375	240944
190375	259009
190375	321553
190375	379133
190376	190377
190377	240620
190377	240622
190378	190379
190378	190380
190378	190381
190378	203206
190378	209737
190378	213553
190378	223099
190378	239118
190378	239119
190379	190380
190379	190381
190379	209737
190379	213553
190379	244888
190379	307155
190380	190381
190380	203206
190381	199578
190381	209737
190381	213553
190381	238997
190381	244888
190381	253536
190381	257576
190381	257577
190381	310061
190381	318764
190381	323457
190381	395502
190382	190383
190383	349376
190383	404554
190384	190385
190384	203908
190384	252357
190384	297785
190384	299575
190384	299576
190384	302915
190384	377234
190384	412491
190384	412492
190387	311845
190388	193237
190388	193817
190388	305926
190388	305927
190389	223747
190389	233215
190389	239004
190389	239006
190390	203577
190390	232070
190390	233205
190390	242269
190390	249852
190390	261684
190391	209502
190391	209503
190391	217578
190391	218174
190391	233411
190391	339308
190391	345185
190391	377241
190391	377242
190391	381864
190392	213569
190392	213570
190392	213571
190392	239128
190392	267582
190393	190394
190395	224684
190395	233639
190395	233640
190395	233650
190395	367827
190395	377256
190395	377257
190395	377258
190395	381757
190395	407854
190396	213576
190396	250842
190396	250843
190396	267586
190396	300175
190396	387784
190401	195124
190401	197554
190401	239131
190401	240777
190401	245688
190401	252681
190401	257772
190401	295742
190401	310946
190401	338928
190401	364375
190401	364376
190402	264129
190406	275324
190407	249139
190407	310706
190410	194686
190410	196430
190410	217312
190410	267426
190410	272149
190410	272390
190410	311887
190416	191450
190418	208982
190418	232676
190418	258162
190418	304851
190418	335130
190418	355851
190418	355852
190418	368255
190418	376776
190418	376777
190418	377295
190419	201046
190419	213595
190419	213596
190419	218318
190419	232319
190419	261234
190419	275569
190419	390105
190422	190424
190422	201199
190422	222004
190422	377310
190422	392920
190422	392921
190423	190425
190423	191655
190424	222004
190424	235328
